tsa.GARY.mstr.gbff	SRR1125978,SRR1130519	43493	Oases 1.0	Stylophora pistillata; Eukaryota; Metazoa; Cnidaria; Anthozoa; Hexacorallia; Scleractinia;Astrocoeniina; Pocilloporidae; Stylophora.
tsa.GASF.mstr.gbff	SRR1124911,SRR1124912,SRR1124913,SRR1124914,SRR1124985,SRR1124986	93196	oases 0.2.07; khmer 0.2	Ancylostoma ceylanicum; Eukaryota; Metazoa; Ecdysozoa; Nematoda; Chromadorea; Rhabditida;Strongylida; Ancylostomatoidea; Ancylostomatidae; Ancylostomatinae;Ancylostoma.; 
tsa.GASP.mstr.gbff	SRR1119256,SRR1119257	51827	Trinity r2012-01-25p1	Pteridium aquilinum subsp. aquilinum; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Moniliformopses; Polypodiopsida; core leptosporangiate ferns;Polypodiales; Dennstaedtiaceae; Pteridium.
tsa.GAUQ.mstr.gbff	SRR1138707	111491	agalma 0.3.5; trinity r2013_08_14	Ophiocoma echinata; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa;Ophiuroidea; Ophiuridea; Ophiurida; Ophiurina; Gnathophiurina;Ophiocomidea; Ophiocomidae; Ophiocoma.
tsa.GAUR.mstr.gbff	SRR1139214	90621	agalma 0.3.5; trinity r2013_08_14	Lytechinus variegatus; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Echinozoa;Echinoidea; Euechinoidea; Echinacea; Temnopleuroida;Toxopneustidae; Lytechinus.
tsa.GAUS.mstr.gbff	SRR1138708	68714	agalma 0.3.5; trinity r2013_08_14	Asterias forbesi; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa;Asteroidea; Forcipulatacea; Forcipulatida; Asteriidae; Asterias.
tsa.GAUT.mstr.gbff	SRR1139189	58272	agalma 0.3.5; trinity r2013_08_14	Sclerodactyla briareus; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Echinozoa;Holothuroidea; Dendrochirotacea; Dendrochirotida; Sclerodactylidae;Sclerodactyla.; 
tsa.GAUU.mstr.gbff	SRR1139190	81466	agalma 0.3.5; trinity r2013_08_14	Asterias rubens; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa;Asteroidea; Forcipulatacea; Forcipulatida; Asteriidae; Asterias.
tsa.GAVC.mstr.gbff	SRR1139194	108540	agalma 0.3.5; trinity r2013_08_14	Leptasterias sp. AR-2014; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa;Asteroidea; Forcipulatacea; Forcipulatida; Asteriidae;Leptasterias.; 
tsa.GAVE.mstr.gbff	SRR1139455	119578	agalma 0.3.5; trinity r2013_08_14	Echinaster spinulosus; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa;Asteroidea; Spinulosacea; Spinulosida; Echinasteridae; Echinaster.
tsa.GAVF.mstr.gbff	SRR1139193	96976	agalma 0.3.5; trinity r2013_08_14	Echinarachnius parma; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Echinozoa;Echinoidea; Euechinoidea; Gnathostomata; Clypeasteroida;Echinarachniidae; Echinarachnius.
tsa.GAVI.mstr.gbff	SRR1139196	118841	agalma 0.3.5; trinity r2013_08_14	Marthasterias glacialis; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa;Asteroidea; Forcipulatacea; Forcipulatida; Asteriidae;Marthasterias.; 
tsa.GAVJ.mstr.gbff	SRR1139201	63290	agalma 0.3.5; trinity r2013_08_14	Asterias amurensis; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa;Asteroidea; Forcipulatacea; Forcipulatida; Asteriidae; Asterias.
tsa.GAVK.mstr.gbff	SRR1139200	118293	agalma 0.3.5; trinity r2013_08_14	Patiria pectinifera; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa;Asteroidea; Valvatacea; Valvatida; Asterinidae; Patiria.
tsa.GAVN.mstr.gbff	SRR1139197	37111	agalma 0.3.5; trinity r2013_08_14	Pisaster ochraceus; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa;Asteroidea; Forcipulatacea; Forcipulatida; Asteriidae; Pisaster.
tsa.GAVO.mstr.gbff	SRR1139198	30606	agalma 0.3.5; trinity r2013_08_14	Parastichopus californicus; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Echinozoa;Holothuroidea; Aspidochirotacea; Aspidochirotida; Stichopodidae;Parastichopus.; 
tsa.GAVP.mstr.gbff	SRR1139191	137152	agalma 0.3.5; trinity r2013_08_14	Henricia sp. AR-2014; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa;Asteroidea; Spinulosacea; Spinulosida; Echinasteridae; Henricia.
tsa.GAVQ.mstr.gbff	SRR1139195	84378	agalma 0.3.5; trinity r2013_08_14	Luidia clathrata; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa;Asteroidea; Valvatacea; Paxillosida; Luidiidae; Luidia.
tsa.GAVR.mstr.gbff	SRR1139199	92455	agalma 0.3.5; trinity r2013_08_14	Sphaerechinus granularis; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Echinozoa;Echinoidea; Euechinoidea; Echinacea; Temnopleuroida;Toxopneustidae; Sphaerechinus.
tsa.GAVS.mstr.gbff	SRR1139215	85059	agalma 0.3.5; trinity r2013_08_14	Apostichopus japonicus; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Echinozoa;Holothuroidea; Aspidochirotacea; Aspidochirotida; Stichopodidae;Apostichopus.; 
tsa.GAVZ.mstr.gbff	SRR1171189	67839	Trinity v. trinityrnaseq_r2012-10-05	Tripterygium wilfordii; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; fabids; Celastrales; Celastraceae;Tripterygium.; 
tsa.GAWA.mstr.gbff	SRR1166453,SRR1166454,SRR1166455	98283	Trinity v. release-20121005	Prunus armeniaca; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; fabids; Rosales; Rosaceae; Maloideae;Amygdaleae; Prunus.
tsa.GAWB.mstr.gbff	SRR1138705	76838	agalma 0.3.5; trinity r2013_08_14	Patiria miniata; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Asterozoa;Asteroidea; Valvatacea; Valvatida; Asterinidae; Patiria.
tsa.GAWC.mstr.gbff	SRR1172235,SRR1172270	142119	Trinity Nov-2013	Aretaon asperrimus; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Orthopteroidea; Phasmatodea; Verophasmatodea;Areolatae; Bacilloidea; Heteropterygidae; Obriminae; Obrimini;Aretaon.; 
tsa.GAWD.mstr.gbff	SRR1172394,SRR1172402	130006	Trinity NOV-2013	Medauroidea extradentata; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Orthopteroidea; Phasmatodea; Verophasmatodea;Anareolatae; Phasmatidae; Phasmatinae; Clitumnini; Medauroidea.
tsa.GAWE.mstr.gbff	SRR1172422,SRR1172431	169478	Trinity Nov-2013	Ramulus artemis; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Orthopteroidea; Phasmatodea; Verophasmatodea;Anareolatae; Phasmatidae; Phasmatinae; Clitumnini; Ramulus.
tsa.GAWF.mstr.gbff	SRR1172444	114069	Trinity NOV-2013	Sipyloidea sipylus; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Orthopteroidea; Phasmatodea; Verophasmatodea;Anareolatae; Diapheromeridae; Necrosciinae; Sipyloidea.
tsa.GAWG.mstr.gbff	SRR1172327,SRR1172340	163892	Trinity NOV-2013	Extatosoma tiaratum; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Orthopteroidea; Phasmatodea; Verophasmatodea;Anareolatae; Phasmatidae; Tropidoderinae; Extatosoma.
tsa.GAWH.mstr.gbff	SRR1174275	66500	TopHat v. 2.0.6; Cufflinks v. 2.1.1	Hydractinia symbiolongicarpus; Eukaryota; Metazoa; Cnidaria; Hydrozoa; Hydroida; Anthomedusae;Hydractiniidae; Hydractinia.
tsa.GAWI.mstr.gbff	SRR916227	29451	Trinity v. 2011_11_29	Delia antiqua; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Diptera; Brachycera;Muscomorpha; Muscoidea; Anthomyiidae; Delia.
tsa.GAWM.mstr.gbff	SRR1174028,SRR1174029,SRR1174030,SRR1174031,SRR1174032,SRR1174033,SRR1174034,SRR1174035,SRR1174036,SRR1174038	19041	Trinity AUGUST-2013	Culicoides sonorensis; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Diptera; Nematocera;Chironomoidea; Ceratopogonidae; Ceratopogoninae; Culicoides;Monoculicoides.; 
tsa.GAXD.mstr.gbff	SRR1151394,SRR1153456,SRR1153458,SRR1153459,SRR1153460,SRR1153461,SRR1153462,SRR1153463,SRR1153464,SRR1153465,SRR1153466,SRR1153467	31391	Velve/Oasis 1.1.05/0.1.22	Frankliniella occidentalis; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Paraneoptera; Thysanoptera; Terebrantia;Thripoidea; Thripidae; Frankliniella.
tsa.GAXK.mstr.gbff	SRR1150766,SRR1150768,SRR1150770,SRR1150771,SRR1153468,SRR1153469	204938	Trinity 2012-03-17	Calanus finmarchicus; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Maxillopoda;Copepoda; Calanoida; Calanidae; Calanus.
tsa.GAXL.mstr.gbff	SRR807358	55062	Trinity 2013	Chyphotes mellipes; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Aculeata; Vespoidea; Bradynobaenidae; Chyphotinae; Chyphotes.
tsa.GAXM.mstr.gbff	SRR807358	58993	Trinity 2013	Mischocyttarus flavitarsis; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Aculeata; Vespoidea; Vespidae; Polistinae; Mischocyttarini;Mischocyttarus.; 
tsa.GAXN.mstr.gbff	SRR807360	66575	Trinity 2013	Sceliphron caementarium; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Aculeata; Sphecoidea; Sphecidae; Sphecinae; Sceliphrini;Sceliphrina; Sceliphron.
tsa.GAXO.mstr.gbff	SRR823432	40467	Trinity 2013	Argochrysis armilla; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Aculeata; Chrysidoidea; Chrysididae; Chrysidinae; Chrysidini;Argochrysis.; 
tsa.GAXP.mstr.gbff	SRR823431	50476	Trinity 2013	Sphaeropthalma orestes; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Aculeata; Vespoidea; Mutillidae; Sphaeropthalminae; Sphaeropthalma.
tsa.GAXQ.mstr.gbff	SRR823417	51897	Trinity 2013	Pseudomasaris vespoides; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Aculeata; Vespoidea; Vespidae; Masarinae; Masarini; Pseudomasaris.
tsa.GAXR.mstr.gbff	SRR823418	47012	Trinity 2013	Stigmatomma oregonense; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Aculeata; Vespoidea; Formicidae; Amblyoponinae; Stigmatomma.
tsa.GAXS.mstr.gbff	SRR823416	63384	Trinity 2013	Pepsis grossa; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Aculeata; Vespoidea; Pompilidae; Pepsis.
tsa.GAXT.mstr.gbff	SRR823420	79867	Trinity 2013	Crioscolia alcione; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Aculeata; Vespoidea; Scoliidae; Crioscolia.
tsa.GAXU.mstr.gbff	SRR1123893	86029	Velvet 1.2.10 & Oases v. 0.2.08	Capsicum annuum; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; asterids; lamiids; Solanales; Solanaceae;Solanoideae; Capsiceae; Capsicum.
tsa.GAZC.mstr.gbff	SRR385867,SRR385879	11562	Trinity v. 11/26/2011	Neolamprologus brichardi; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Lamprologini; Neolamprologus.
tsa.GAZI.mstr.gbff	SRR385875,SRR385881	15131	Trinity v. 11/26/2011	Neolamprologus brichardi; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Lamprologini; Neolamprologus.
tsa.GAZJ.mstr.gbff	SRR385868,SRR385873	34107	Trinity v. 11/26/2011	Neolamprologus brichardi; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Lamprologini; Neolamprologus.
tsa.GAZK.mstr.gbff	SRR385872,SRR385876	50657	Trinity v. 11/26/2011	Neolamprologus brichardi; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Lamprologini; Neolamprologus.
tsa.GAZL.mstr.gbff	SRR385790,SRR385797,SRR385809	55769	Trinity v. 8/20/2011	Aplysia californica; Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda;Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha;Aplysioidea; Aplysiidae; Aplysia.
tsa.GAZO.mstr.gbff	SRR1138706	39222	agalma 0.3.5; trinity r2013_08_14	Oxycomanthus japonicus; Eukaryota; Metazoa; Echinodermata; Pelmatozoa; Crinoidea;Articulata; Comatulida; Comasteridae; Oxycomanthus.
tsa.GAZP.mstr.gbff	SRR1138704	45384	agalma 0.3.5; trinity r2013_08_14	Eucidaris tribuloides; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Echinozoa;Echinoidea; Perischoechinoidea; Cidaroida; Cidaridae; Eucidaris.
tsa.GAZR.mstr.gbff	SRR1015314	27074	Velvet 1.2.03; Oases 0.2.06	Stegodyphus mimosarum; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida;Araneae; Araneomorphae; Entelegynae; Eresoidea; Eresidae;Stegodyphus.; 
tsa.GAZS.mstr.gbff	SRR1024075,SRR1024076	109122	Velvet 1.2.03; Oases 0.2.06	Acanthoscurria geniculata; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida;Araneae; Mygalomorphae; Theraphosidae; Acanthoscurria.
tsa.GAZU.mstr.gbff	SRR823432	56105	Trinity 2013	Brachycistis timberlakei; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Aculeata; Vespoidea; Tiphiidae; Brachycistidinae; Brachycistis.
tsa.GAZV.mstr.gbff	SRR1182310,SRR1182312,SRR1182313	53516	Trinity 2013	Apis mellifera; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Aculeata; Apoidea; Apidae; Apis.
tsa.GAZY.mstr.gbff	SRR1187194	183659	Trinity 11302013	Morone chrysops; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Neoteleostei;Acanthomorphata; Percomorpharia; Moronidae; Morone.
tsa.GBAA.mstr.gbff	SRR1187193	201438	Trinity 11302013	Morone saxatilis; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Neoteleostei;Acanthomorphata; Percomorpharia; Moronidae; Morone.
tsa.GBAD.mstr.gbff	SRR1028209,SRR1028210	112145	Trinity r2012-06-08	Boechera gunnisoniana; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; malvids; Brassicales; Brassicaceae;Boechereae; Boechera.
tsa.GBAF.mstr.gbff	SRR385865,SRR385869	60543	Trinity v. 11/26/2011	Neolamprologus brichardi; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Lamprologini; Neolamprologus.
tsa.GBAG.mstr.gbff	SRR385870,SRR385878	53759	Trinity v. 11/26/2011	Neolamprologus brichardi; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Lamprologini; Neolamprologus.
tsa.GBAN.mstr.gbff	SRR385845,SRR385851,SRR385860	60323	Trinity v. 11/26/2011	Maylandia zebra; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Haplochromini; Maylandia; Maylandia zebra complex.
tsa.GBAO.mstr.gbff	SRR391687,SRR391691,SRR391693	81388	Trinity v. 11/26/2011	Oreochromis niloticus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Oreochromini; Oreochromis.
tsa.GBAP.mstr.gbff	SRR385832,SRR385841,SRR385847	82770	Trinity v. 11/26/2011	Maylandia zebra; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Haplochromini; Maylandia; Maylandia zebra complex.
tsa.GBAQ.mstr.gbff	SRR385796,SRR385803,SRR385808	93860	Trinity v. 8/20/2011	Aplysia californica; Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda;Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha;Aplysioidea; Aplysiidae; Aplysia.
tsa.GBAR.mstr.gbff	SRR391681,SRR391686,SRR391696	109068	Trinity v. 11/26/2011	Oreochromis niloticus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Oreochromini; Oreochromis.
tsa.GBAV.mstr.gbff	SRR385794,SRR385806,SRR385810	150261	Trinity v. 8/20/2011	Aplysia californica; Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda;Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha;Aplysioidea; Aplysiidae; Aplysia.
tsa.GBAW.mstr.gbff	SRR387468,SRR387469,SRR387472	142299	Trinity v. 11/26/2011	Haplochromis burtoni; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Haplochromini; Haplochromis.
tsa.GBAX.mstr.gbff	SRR388298,SRR388299,SRR388317	160169	Trinity v. 11/26/2011	Oryctolagus cuniculus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Lagomorpha;Leporidae; Oryctolagus.
tsa.GBAY.mstr.gbff	SRR391680,SRR391684,SRR391689	153665	Trinity v. 11/26/2011	Oreochromis niloticus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Oreochromini; Oreochromis.
tsa.GBAZ.mstr.gbff	SRR391690,SRR391695,SRR391701	164571	Trinity v. 11/26/2011	Oreochromis niloticus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Oreochromini; Oreochromis.
tsa.GBBE.mstr.gbff	SRR385799,SRR385804,SRR385818	123324	Trinity v. 8/20/2011	Aplysia californica; Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda;Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha;Aplysioidea; Aplysiidae; Aplysia.
tsa.GBBF.mstr.gbff	SRR387463,SRR387467,SRR387474	145732	Trinity v. 11/26/2011	Haplochromis burtoni; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Haplochromini; Haplochromis.
tsa.GBBG.mstr.gbff	SRR385789,SRR385801,SRR385816	127253	Trinity v. 8/20/2011	Aplysia californica; Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda;Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha;Aplysioidea; Aplysiidae; Aplysia.
tsa.GBBH.mstr.gbff	SRR494726,SRR494731,SRR496367	230216	Trinity v. 11/26/2011	Chinchilla lanigera; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia;Hystricognathi; Chinchillidae; Chinchilla.
tsa.GBBJ.mstr.gbff	SRR442681,SRR442682	89229	Trinity v. 11/26/2011	Haplochromis burtoni; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Haplochromini; Haplochromis.
tsa.GBBN.mstr.gbff	SRR1207299	28992	CLCBIO 12-29-2010	Ixodes scapularis; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida;Acari; Parasitiformes; Ixodida; Ixodoidea; Ixodidae; Ixodinae;Ixodes.; 
tsa.GBBP.mstr.gbff	SRR1183597,SRR1183608,SRR1184092,SRR1184095,SRR1184533,SRR1184534,SRR1184535,SRR1184536,SRR1184537,SRR1184541,SRR1184542,SRR1184544,SRR1184545,SRR1184546,SRR1184553,SRR1184554	194857	Trinity Trinity JULY-2012	Teleopsis dalmanni; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Diptera; Brachycera;Muscomorpha; Diopsoidea; Diopsidae; Teleopsis.
tsa.GBBS.mstr.gbff	SRR391651,SRR391653,SRR391656	88785	Trinity v. 11/26/2011	Anolis carolinensis; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Lepidosauria; Squamata; Bifurcata; Unidentata; Episquamata;Toxicofera; Iguania; Iguanidae; Polychrotinae; Anolis.
tsa.GBBT.mstr.gbff	SRR385849,SRR385853,SRR385859	104699	Trinity v. 11/26/2011	Maylandia zebra; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Haplochromini; Maylandia; Maylandia zebra complex.
tsa.GBBU.mstr.gbff	SRR391685,SRR391692,SRR391703	118468	Trinity v. 11/26/2011	Oreochromis niloticus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Oreochromini; Oreochromis.
tsa.GBBV.mstr.gbff	SRR385791,SRR385798,SRR385811	136101	Trinity v. 8/20/2011	Aplysia californica; Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda;Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha;Aplysioidea; Aplysiidae; Aplysia.
tsa.GBBW.mstr.gbff	SRR385787,SRR385800,SRR385815	105421	Trinity v. 8/20/2011	Aplysia californica; Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda;Heterobranchia; Euthyneura; Euopisthobranchia; Aplysiomorpha;Aplysioidea; Aplysiidae; Aplysia.
tsa.GBBX.mstr.gbff	SRR391705,SRR391707,SRR391711	105278	Trinity v. 11/26/2011	Oreochromis niloticus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Oreochromini; Oreochromis.
tsa.GBBZ.mstr.gbff	SRR1013716	49010	Newbler v. 2.5.3	Camellia sinensis; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; asterids; Ericales; Theaceae; Camellia.
